FROM_DATE,TO_DATE,STREET_ADDRESS,Works Type,Category Of Works,Accident Ref No.,Casualty Severity
,,,,,10AA0006189,Slight
,,,,,10AA0006209,Serious
,,,,,10AA0006228,Serious
,,,,,10BA0006188,Serious
,,,,,10BA0006188,Slight
,,,,,10MU0006185,Slight
,,,,,10MU0006185,Slight
,,,,,10MU0006185,Slight
,,,,,10MU0006185,Slight
,,,,,10AA0006221,Slight
,,,,,10AA0006238,Serious
,,,,,10AA0006238,Slight
,,,,,10BA0006239,Slight
,,,,,10BA0006364,Slight
,,,,,10CA0006413,Slight
,,,,,10AA0006196,Slight
,,,,,10AA0006196,Slight
,,,,,10AA0006196,Slight
,,,,,10AA0006196,Slight
,,,,,10AA0006222,Slight
,,,,,10AA0006237,Slight
,,,,,10AA0006237,Slight
,,,,,10AA0006237,Slight
,,,,,10BA0006243,Slight
,,,,,10BA0006245,Serious
,,,,,10BA0006249,Slight
,,,,,10BA0006294,Slight
,,,,,10BA0006294,Slight
,,,,,10BA0006294,Slight
,,,,,10BA0006294,Slight
,,,,,10BA0006294,Slight
,,,,,10CA0006246,Slight
,,,,,10AA0006236,Slight
,,,,,10BA0006255,Slight
,,,,,10CA0006220,Serious
,,,,,10CA0006262,Slight
,,,,,10CA0006264,Slight
,,,,,10MU0006277,Serious
,,,,,10MU0006277,Slight
,,,,,10AA0006271,Slight
,,,,,10AA0006272,Serious
,,,,,10AA0006275,Slight
,,,,,10AA0006275,Slight
,,,,,10AA0006283,Slight
,,,,,10AA0006283,Slight
,,,,,10AA0006285,Slight
,,,,,10BA0006266,Slight
,,,,,10BA0006266,Slight
,,,,,10AA0006276,Slight
,,,,,10AA0006314,Slight
,,,,,10BA0006970,Slight
,,,,,10CA0006273,Slight
,,,,,10CA0006278,Slight
,,,,,10CA0006281,Slight
,,,,,10CA0006315,Serious
,,,,,10CA0006326,Slight
,,,,,10CA0006327,Serious
,,,,,10CA0006402,Slight
,,,,,10AA0006349,Slight
,,,,,10BA0006291,Slight
,,,,,10AA0006319,Slight
,,,,,10AA0006319,Slight
,,,,,10AA0006319,Slight
,,,,,10AA0006319,Slight
,,,,,10AA0006323,Slight
,,,,,10AA0006324,Slight
,,,,,10AA0006324,Serious
,,,,,10MU0006317,Slight
,,,,,10MU0006320,Slight
,,,,,10MU0006320,Slight
,,,,,10MU0006322,Slight
,,,,,10AA0006307,Slight
,,,,,10BA0006309,Slight
,,,,,10BA0006335,Slight
,,,,,10BA0006347,Slight
,,,,,10CA0006325,Serious
,,,,,10CA0006325,Slight
,,,,,10MU0006316,Slight
,,,,,10AA0006329,Slight
,,,,,10AA0006338,Slight
,,,,,10AA0006366,Slight
,,,,,10AA0006452,Slight
,,,,,10BA0006346,Slight
,,,,,10BA0006554,Slight
,,,,,10BA0006554,Slight
,,,,,10BA0006554,Serious
,,,,,10BA0006554,Slight
,,,,,10BA0006554,Slight
,,,,,10BA0006754,Slight
,,,,,10AA0006385,Slight
,,,,,10AA0006534,Slight
,,,,,10BA0006334,Slight
,,,,,10BA0006351,Slight
,,,,,10BA0006352,Slight
,,,,,10MU0006629,Slight
,,,,,10MU0006629,Slight
,,,,,10AA0006388,Slight
,,,,,10BA0006369,Slight
,,,,,10CA0006365,Slight
,,,,,10AA0006359,Slight
,,,,,10AA0006371,Slight
,,,,,10AA0006378,Slight
,,,,,10AA0006379,Slight
,,,,,10AA0006437,Slight
,,,,,10AA0006436,Serious
,,,,,10AA0006448,Serious
,,,,,10AA0006517,Slight
,,,,,10AA0006517,Slight
,,,,,10BA0006393,Slight
,,,,,10CA0006377,Slight
,,,,,10AA0006447,Slight
,,,,,10CA0006401,Serious
,,,,,10CA0006450,Serious
,,,,,10CA0006408,Slight
,,,,,10CA0006625,Slight
,,,,,10AA0006414,Slight
,,,,,10AA0006416,Slight
,,,,,10AA0006416,Slight
,,,,,10AA0006418,Serious
,,,,,10AA0006432,Slight
,,,,,10BA0006417,Slight
,,,,,10BA0006417,Slight
,,,,,10BA0006427,Slight
,,,,,10CA0006428,Slight
,,,,,10CA0006440,Slight
,,,,,10AA0006484,Slight
,,,,,10AA0006508,Serious
,,,,,10AA0006991,Slight
,,,,,10CA0006487,Slight
,,,,,10CA0006487,Slight
,,,,,10MU0006456,Slight
,,,,,10AA0006466,Slight
,,,,,10AA0006472,Slight
,,,,,10BA0006455,Slight
,,,,,10BA0006516,Slight
,,,,,10BA0006516,Slight
,,,,,10BA0006568,Slight
,,,,,10BA0006611,Slight
,,,,,10CA0006471,Slight
,,,,,10CA0006488,Serious
,,,,,10AA0006467,Slight
,,,,,10AA0006467,Slight
,,,,,10AA0006473,Slight
,,,,,10BA0006513,Slight
,,,,,10BA0006513,Slight
,,,,,10BA0006513,Slight
,,,,,10BA0006513,Slight
,,,,,10BA0006513,Slight
,,,,,10BA0006725,Slight
,,,,,10BA0006725,Slight
,,,,,10CA0006478,Slight
,,,,,10CA0006480,Slight
,,,,,10CA0006813,Slight
,,,,,10AA0006521,Slight
,,,,,10AA0006521,Slight
,,,,,10BA0006515,Slight
,,,,,10BA0006523,Slight
,,,,,10BA0006523,Slight
,,,,,10BA0006523,Slight
,,,,,10BA0006523,Slight
,,,,,10BA0006523,Slight
,,,,,10BA0006523,Slight
,,,,,10BA0006551,Slight
,,,,,10BA0006551,Slight
,,,,,10BA0006551,Slight
,,,,,10CA0006481,Slight
,,,,,10CA0006489,Slight
,,,,,10CA0006530,Slight
,,,,,10CA0006553,Slight
,,,,,10CA0006553,Slight
,,,,,10CA0006553,Slight
,,,,,10CA0006553,Slight
,,,,,10CA0006566,Serious
,,,,,10AA0006510,Slight
,,,,,10AA0006524,Slight
,,,,,10AA0006527,Slight
,,,,,10AA0006528,Slight
,,,,,10BA0006512,Slight
,,,,,10BA0006529,Slight
,,,,,10CA0006772,Slight
,,,,,10AA0006537,Serious
,,,,,10AA0006543,Slight
,,,,,10BA0006520,Serious
,,,,,10BA0006525,Slight
,,,,,10BA0006525,Slight
,,,,,10CA0006564,Slight
,,,,,10CA0006564,Slight
,,,,,10CA0006564,Slight
,,,,,10CA0006565,Slight
,,,,,10CA0006565,Slight
,,,,,10AA0006567,Slight
,,,,,10BA0006557,Slight
,,,,,10BA0006558,Slight
,,,,,10CA0006535,Slight
,,,,,10BA0006555,Serious
,,,,,10BA0006569,Slight
,,,,,10BA0006610,Slight
,,,,,10CA0006657,Slight
,,,,,10CA0467680,Slight
,,,,,10CA0467680,Slight
,,,,,10AA0006574,Slight
,,,,,10AA0006580,Serious
,,,,,10AA0006580,Slight
,,,,,10AA0006587,Slight
,,,,,10AA0006597,Slight
,,,,,10AA0006599,Slight
,,,,,10BA0006633,Slight
,,,,,10BA0006683,Slight
,,,,,10BA0006683,Serious
,,,,,10BA0006683,Slight
,,,,,10CA0006581,Serious
,,,,,10CA0006594,Slight
,,,,,10AA0006588,Slight
,,,,,10AA0006588,Slight
,,,,,10AA0006591,Slight
,,,,,10AA0006593,Slight
,,,,,10AA0446785,Slight
,,,,,10BA0006613,Slight
,,,,,10BA0006613,Slight
,,,,,10BA0006619,Slight
,,,,,10BA0006619,Slight
,,,,,10BA0006620,Slight
,,,,,10BA0006641,Serious
,,,,,10BA0006647,Slight
,,,,,10BA0006647,Slight
,,,,,10BA0006647,Slight
,,,,,10BA0006684,Slight
,,,,,10CA0006578,Slight
,,,,,10CA0006583,Slight
,,,,,10CA0006583,Slight
,,,,,10CA0006608,Slight
,,,,,10AA0006600,Serious
,,,,,10AA0006612,Slight
,,,,,10BA0006605,Slight
,,,,,10BA0006605,Slight
,,,,,10BA0006605,Slight
,,,,,10BA0006895,Serious
,,,,,10CA0006592,Slight
,,,,,10CA0006623,Slight
,,,,,10AA0006598,Slight
,,,,,10BA0006614,Slight
,,,,,10BA0006628,Serious
,,,,,10BA0006628,Slight
,,,,,10BA0006634,Slight
,,,,,10BA0006634,Slight
,,,,,10BA0006634,Slight
,,,,,10BA0006635,Serious
,,,,,10MU0006627,Slight
,,,,,10AA0006579,Slight
,,,,,10AA0006579,Slight
,,,,,10AA0006579,Slight
,,,,,10AA0006579,Slight
,,,,,10BA0006639,Slight
,,,,,10BA0006639,Slight
,,,,,10BA0006697,Slight
,,,,,10BA0006873,Slight
,,,,,10CA0006604,Slight
,,,,,10MU0006646,Slight
,,,,,10MU0006651,Slight
,,,,,10AA0452087,Slight
,,,,,10AA0452223,Slight
,,,,,10AA0452223,Slight
,,,,,10AA0452229,Slight
,,,,,10AA0452590,Slight
,,,,,10BA0006632,Slight
,,,,,10BA0006642,Slight
,,,,,10BA0006642,Slight
,,,,,10BA0006680,Slight
,,,,,10CA0451879,Slight
,,,,,10CA0452218,Slight
,,,,,10AA0453772,Slight
,,,,,10BA0006648,Slight
,,,,,10BA0006659,Serious
,,,,,10BA0006695,Serious
,,,,,10CA0454126,Slight
,,,,,10CA0454179,Slight
,,,,,10CA0455480,Slight
,,,,,10AA0455100,Slight
,,,,,10AA0456208,Slight
,,,,,10BA0006653,Serious
,,,,,10BA0006654,Slight
,,,,,10CA0454919,Slight
,,,,,10CA0456410,Slight
,,,,,10CA0456410,Slight
,,,,,10CA0458730,Slight
,,,,,10MU0006681,Slight
,,,,,10AA0456912,Serious
,,,,,10AA0457814,Slight
,,,,,10AA0460820,Slight
,,,,,10MU0006674,Slight
,,,,,10AA0466695,Slight
,,,,,10BA0006761,Slight
,,,,,10CA0458597,Slight
,,,,,10CA0500510,Slight
,,,,,10MU0006691,Slight
,,,,,10AA0461428,Slight
,,,,,10AA0461902,Serious
,,,,,10CA0460796,Slight
,,,,,10CA0461279,Slight
,,,,,10CA0470778,Slight
,,,,,10AA0462531,Slight
,,,,,10AA0464194,Slight
,,,,,10CA0461633,Slight
,,,,,10CA0461633,Serious
,,,,,10CA0461896,Serious
,,,,,10CA0462582,Slight
,,,,,10MU0462339,Slight
,,,,,10MU0462339,Slight
,,,,,10AA0464801,Slight
,,,,,10AA0467879,Slight
,,,,,10AA0467879,Slight
,,,,,10BA0006731,Slight
,,,,,10BA0006731,Slight
,,,,,10BA0006734,Serious
,,,,,10CA0006705,Slight
,,,,,10CA0006705,Slight
,,,,,10CA0470810,Slight
,,,,,10CA0471270,Slight
,,,,,10CA0493705,Slight
,,,,,10AA0466485,Fatal
,,,,,10AA0466757,Serious
,,,,,10AA0466842,Slight
,,,,,10BA0006727,Slight
,,,,,10BA0006727,Slight
,,,,,10CA0466552,Slight
,,,,,10CA0466552,Serious
,,,,,10CA0466552,Serious
,,,,,10CA0466896,Slight
,,,,,10CA0466896,Slight
,,,,,10MU0006722,Slight
,,,,,10MU0006722,Slight
,,,,,10MU0006722,Slight
,,,,,10AA0467110,Slight
,,,,,10BA0006747,Slight
,,,,,10BA0006759,Slight
,,,,,10BA0006784,Slight
,,,,,10BA0006987,Slight
,,,,,10BA0006987,Slight
,,,,,10BA0467013,Slight
,,,,,10BA0467013,Slight
,,,,,10BA0475621,Slight
,,,,,10CA0468431,Slight
,,,,,10CA0468431,Slight
,,,,,10CA0469328,Slight
,,,,,10AA0470357,Slight
,,,,,10BA0006729,Slight
,,,,,10BA0006730,Slight
,,,,,10BA0006735,Slight
,,,,,10BA0006767,Slight
,,,,,10BA0006767,Slight
,,,,,10BA0006782,Slight
,,,,,10BA0006785,Slight
,,,,,10CA0469639,Slight
,,,,,10CA0471466,Slight
,,,,,10AA0471613,Slight
,,,,,10AA0472086,Slight
,,,,,10AA0472154,Slight
,,,,,10AA0476476,Slight
,,,,,10AA0478014,Slight
,,,,,10BA0006744,Slight
,,,,,10BA0006768,Slight
,,,,,10BA0006781,Slight
,,,,,10BA0006781,Slight
,,,,,10BA0006781,Slight
,,,,,10BA0006781,Slight
,,,,,10CA0472533,Slight
,,,,,10MU0006753,Slight
,,,,,10MU0006753,Slight
,,,,,10MU0006753,Slight
,,,,,10MU0006753,Slight
,,,,,10MU0006753,Slight
,,,,,10MU0006753,Slight
,,,,,10MU0006760,Slight
,,,,,10AA0523442,Slight
,,,,,10BA0006779,Slight
,,,,,10CA0473584,Slight
,,,,,10CA0473584,Serious
,,,,,10AA0475512,Slight
,,,,,10AA0476709,Slight
,,,,,10BA0006794,Slight
,,,,,10CA0475732,Slight
,,,,,10CA0476608,Slight
,,,,,10CA0476608,Slight
,,,,,10CA0478118,Slight
,,,,,10CA0484061,Slight
,,,,,10MU0006795,Slight
,,,,,10MU0006795,Slight
,,,,,10AA0477698,Slight
,,,,,10BA0006790,Slight
,,,,,10BA0006790,Slight
,,,,,10BA0006790,Slight
,,,,,10BA0006790,Slight
,,,,,10BA0006791,Slight
,,,,,10BA0006802,Slight
,,,,,10BA0006802,Slight
,,,,,10BA0006802,Slight
,,,,,10CA0006814,Serious
,,,,,10CA0477756,Slight
,,,,,10CA0478680,Slight
,,,,,10CA0479145,Slight
,,,,,10CA0479145,Slight
,,,,,10CA0479145,Slight
,,,,,10AA0479282,Slight
,,,,,10AA0480159,Slight
,,,,,10AA0480159,Slight
,,,,,10BA0006808,Slight
,,,,,10BA0006808,Slight
,,,,,10BA0006816,Slight
,,,,,10BA0006816,Slight
,,,,,10BA0006816,Slight
,,,,,10BA0006817,Slight
,,,,,10BA0006823,Slight
,,,,,10BA0006823,Slight
,,,,,10BA0006823,Slight
,,,,,10CA0480108,Slight
,,,,,10CA0480282,Slight
,,,,,10CA0480746,Slight
,,,,,10MU0006803,Slight
,,,,,10MU0480952,Slight
,,,,,10MU0480952,Slight
,,,,,10AA0481130,Slight
,,,,,10AA0481130,Slight
,,,,,10AA0482051,Serious
,,,,,10AA0482051,Slight
,,,,,10AA0482580,Slight
,,,,,10AA0482580,Slight
,,,,,10AA0482580,Slight
,,,,,10BA0006835,Slight
,,,,,10BA0006850,Slight
,,,,,10CA0481482,Slight
,,,,,10CA0481482,Slight
,,,,,10CA0481482,Slight
,,,,,10CA0482639,Serious
,,,,,10CA0482639,Slight
,,,,,10MU0006824,Slight
,,,,,10MU0006824,Slight
,,,,,10AA0484080,Slight
,,,,,10AA0484080,Slight
,,,,,10AA0484322,Slight
,,,,,10AA0484322,Slight
,,,,,10CA0486894,Slight
,,,,,10CA491750,Slight
,,,,,10AA0485772,Slight
,,,,,10AA0485772,Slight
,,,,,10BA0006846,Slight
,,,,,10BA0006863,Slight
,,,,,10CA0485715,Slight
,,,,,10CA0485964,Slight
,,,,,10AA0488909,Slight
,,,,,10AA0491735,Slight
,,,,,10AA0491735,Slight
,,,,,10AA0488636,Slight
,,,,,10AA0488636,Slight
,,,,,10BA0488838,Slight
,,,,,10BA0488839,Slight
,,,,,10BA0490326,Slight
,,,,,10BA0490326,Slight
,,,,,10CA0488335,Slight
,,,,,10MU0006854,Slight
,,,,,10AA0489926,Slight
,,,,,10AA0490609,Slight
,,,,,10AA0500283,Serious
,,,,,10BA0553573,Slight
,,,,,10AA0492628,Serious
,,,,,10BA0492609,Slight
,,,,,10CA0492106,Serious
,,,,,10CA0492120,Slight
,,,,,10CA0492158,Slight
,,,,,10CA0493713,Slight
,,,,,10CA0500021,Serious
,,,,,10MU0006894,Slight
,,,,,10MU0006906,Slight
,,,,,10MU0006906,Slight
,,,,,10MU0006906,Serious
,,,,,10MU0006906,Slight
,,,,,10BA0492799,Slight
,,,,,10BA0494216,Slight
,,,,,10BA0494216,Slight
,,,,,10BA0495403,Slight
,,,,,10BA0499476,Slight
,,,,,10CA0006879,Slight
,,,,,10CA0494436,Slight
,,,,,10AA0495747,Slight
,,,,,10AA0495883,Slight
,,,,,10AA0495883,Slight
,,,,,10AA0495883,Slight
,,,,,10AA0495883,Slight
,,,,,10AA0495886,Slight
,,,,,10AA0495886,Slight
,,,,,10AA0496012,Fatal
,,,,,10AA0496012,Slight
,,,,,10AA0496136,Slight
,,,,,10AA0496141,Slight
,,,,,10AA0497282,Slight
,,,,,10BA0496053,Serious
,,,,,10CA0495362,Slight
,,,,,10CA0495383,Serious
,,,,,10CA0496035,Slight
,,,,,10CA0496035,Slight
,,,,,10CA0496035,Slight
,,,,,10CA0496432,Slight
,,,,,10MU0006898,Serious
,,,,,10AA0497283,Slight
,,,,,10AA0497652,Slight
,,,,,10BA0497363,Slight
,,,,,10CA0497270,Slight
,,,,,10CA0497331,Serious
,,,,,10CA0513965,Slight
,,,,,10MU0006901,Slight
,,,,,10BA0500018,Slight
,,,,,10AA0499796,Slight
,,,,,10AA0500777,Serious
,,,,,10AA0503117,Slight
,,,,,10BA0499016,Slight
,,,,,10BA0499016,Slight
,,,,,10BA0500452,Slight
,,,,,10CA0500345,Serious
,,,,,10CA0500444,Slight
,,,,,10AA0502145,Slight
,,,,,10AA0502259,Slight
,,,,,10AA0502437,Slight
,,,,,10AA0502760,Slight
,,,,,10AA0503234,Slight
,,,,,10AA0503234,Slight
,,,,,10BA0502461,Slight
,,,,,10BA0502461,Slight
,,,,,10BA0502461,Serious
,,,,,10BA0502461,Slight
,,,,,10BA0502638,Slight
,,,,,10BA0502638,Slight
,,,,,10BA0504974,Slight
,,,,,10CA0501569,Slight
,,,,,10CA0502695,Slight
,,,,,10AA0504026,Slight
,,,,,10AA0509834,Slight
,,,,,10BA0503891,Slight
,,,,,10BA0503891,Slight
,,,,,10BA0504045,Slight
,,,,,10BA0504045,Slight
,,,,,10BA0504045,Slight
,,,,,10BA0504045,Slight
,,,,,10BA0504096,Slight
,,,,,10BA0504522,Slight
,,,,,10BA0504522,Slight
,,,,,10CA0503242,Slight
,,,,,10CA0503242,Slight
,,,,,10CA0505031,Slight
,,,,,10CA0542818,Slight
,,,,,10MU0006910,Slight
,,,,,10AA0505542,Slight
,,,,,10AA0505547,Serious
,,,,,10AA0506119,Slight
,,,,,10AA0508423,Slight
,,,,,10BA0056566,Slight
,,,,,10BA0504692,Slight
,,,,,10BA0505521,Slight
,,,,,10BA0505521,Slight
,,,,,10BA0505521,Slight
,,,,,10BA0506117,Slight
,,,,,10BA0514078,Slight
,,,,,10CA0504576,Slight
,,,,,10CA0504710,Slight
,,,,,10CA0506220,Slight
,,,,,10AA0506981,Slight
,,,,,10AA0507521,Slight
,,,,,10BA0507823,Slight
,,,,,10BA0509174,Slight
,,,,,10BA0509174,Slight
,,,,,10BA0516577,Slight
,,,,,10MU0507777,Slight
,,,,,10MU0507777,Slight
,,,,,10MU0507777,Slight
,,,,,10MU0507777,Slight
,,,,,10MU0507777,Slight
,,,,,10AA0513815,Slight
,,,,,10BA0509655,Slight
,,,,,10BA0509655,Slight
,,,,,10BA0516746,Slight
,,,,,10CA0509242,Serious
,,,,,10CA0511888,Slight
,,,,,10MU0006915,Slight
,,,,,10AA0510216,Slight
,,,,,10BA0512805,Slight
,,,,,10CA0509564,Slight
,,,,,10BA0513525,Slight
,,,,,10CA0511483,Slight
,,,,,10CA0511483,Slight
,,,,,10CA0511705,Slight
,,,,,10MU0006936,Slight
,,,,,10MU0006948,Slight
,,,,,10MU0006948,Slight
,,,,,10MU0006949,Slight
,,,,,10MU0006949,Slight
,,,,,10MU0006973,Slight
,,,,,10BA0512496,Slight
,,,,,10BA0512561,Slight
,,,,,10BA0513402,Slight
,,,,,10BA0517183,Slight
,,,,,10MU0006945,Slight
,,,,,10AA0514362,Slight
,,,,,10AA0515611,Slight
,,,,,10AA0517947,Slight
,,,,,10AA0533732,Slight
,,,,,10AA0533732,Slight
,,,,,10BA0514491,Slight
,,,,,10MU0006955,Slight
,,,,,10MU0006955,Slight
,,,,,10MU0696610,Slight
,,,,,10BA0517233,Slight
,,,,,10BA0521045,Slight
,,,,,10CA0515735,Slight
,,,,,10CA0515735,Slight
,,,,,10AA0543733,Slight
,,,,,10AA0543733,Slight
,,,,,10AA0543733,Slight
,,,,,10BA0516980,Slight
,,,,,10MU0006974,Slight
,,,,,10AA0517605,Slight
,,,,,10AA0517605,Slight
,,,,,10MU0006969,Slight
,,,,,10MU0006969,Slight
,,,,,10AA0519129,Serious
,,,,,10AA0519186,Slight
,,,,,10AA0519578,Slight
,,,,,10BA0519239,Slight
,,,,,10BA0519242,Slight
,,,,,10BA0519390,Serious
,,,,,10BA0519390,Slight
,,,,,10BA0519440,Slight
,,,,,10BA0523101,Slight
,,,,,10BA0524035,Slight
,,,,,10BA0548079,Slight
,,,,,10AA0520420,Slight
,,,,,10AA0520599,Slight
,,,,,10CA0521428,Slight
,,,,,10CA0521955,Slight
,,,,,10AA0522624,Slight
,,,,,10AA0523005,Slight
,,,,,10AA0523005,Slight
,,,,,10BA0523072,Slight
,,,,,10BA0523132,Slight
,,,,,10CA0521587,Slight
,,,,,10CA0521587,Slight
,,,,,10CA0521587,Slight
,,,,,10AA0524523,Slight
,,,,,10BA0524513,Slight
,,,,,10BA0524513,Slight
,,,,,10BA0524704,Slight
,,,,,10AA0526391,Slight
,,,,,10BA0525516,Slight
,,,,,10BA0525516,Slight
,,,,,10BA0525589,Serious
,,,,,10BA0526595,Slight
,,,,,10CA0526900,Serious
,,,,,10AA0527068,Slight
,,,,,10BA0526775,Slight
,,,,,10BA0526775,Slight
,,,,,10BA0528316,Slight
,,,,,10BA0528553,Slight
,,,,,10BA0532967,Slight
,,,,,10CA0526933,Slight
,,,,,10CA0527499,Slight
,,,,,10CA0527502,Slight
,,,,,10CA0527502,Slight
,,,,,10CA0528269,Slight
,,,,,10CA0528479,Slight
,,,,,10MU0527628,Slight
,,,,,10MU0528480,Slight
,,,,,10AA0528190,Slight
,,,,,10AA0528767,Slight
,,,,,10AA0528767,Slight
,,,,,10BA0528452,Slight
,,,,,10BA0529322,Slight
,,,,,10CA0528516,Serious
,,,,,10CA0528951,Slight
,,,,,10CA0528951,Slight
,,,,,10CA0529809,Slight
,,,,,10CA0533706,Slight
,,,,,10BA0529716,Slight
,,,,,10BA0530059,Slight
,,,,,10BA0530059,Slight
,,,,,10BA0530154,Slight
,,,,,10BA0531902,Slight
,,,,,10BA0531902,Slight
,,,,,10BA0531902,Slight
,,,,,10CA0531135,Slight
,,,,,10CA0531977,Slight
,,,,,10CA0533407,Slight
,,,,,10AA0533766,Slight
,,,,,10AA0533824,Slight
,,,,,10AA0534067,Slight
,,,,,10CA0532859,Slight
,,,,,10CA0533828,Slight
,,,,,10AA0535474,Slight
,,,,,10AA0535474,Slight
,,,,,10AA0545773,Slight
,,,,,10BA0535305,Slight
,,,,,10BA0535478,Slight
,,,,,10CA0535332,Slight
,,,,,10CA0536262,Serious
,,,,,10MU0534948,Slight
,,,,,10BA0536602,Slight
,,,,,10BA0537587,Slight
,,,,,10BA0537587,Serious
,,,,,10CA0536254,Slight
,,,,,10CA0537304,Serious
,,,,,10AA0538540,Slight
,,,,,10AA0540079,Slight
,,,,,10BA0538127,Slight
,,,,,10BA0538816,Slight
,,,,,10BA0538816,Slight
,,,,,10BA0538943,Slight
,,,,,10BA0538970,Slight
,,,,,10CA0538551,Slight
,,,,,10CA0538551,Slight
,,,,,10CA0538792,Slight
,,,,,10CA0540765,Slight
,,,,,10CA0540799,Slight
,,,,,10AA0539269,Serious
,,,,,10AA0547540,Slight
,,,,,10CA0540333,Slight
,,,,,10CA0540333,Slight
,,,,,10CA0540333,Slight
,,,,,10BA0541121,Slight
,,,,,10BA0545533,Slight
,,,,,10MU0541201,Slight
,,,,,10AA0541793,Slight
,,,,,10AA0544154,Slight
,,,,,10CA0542713,Slight
,,,,,10CA0542713,Slight
,,,,,10CA0542906,Slight
,,,,,10MU0542950,Slight
,,,,,10MU0543126,Slight
,,,,,10MU0543126,Slight
,,,,,10AA0544072,Slight
,,,,,10AA0544072,Slight
,,,,,10AA0544072,Slight
,,,,,10AA0544072,Slight
,,,,,10AA0544072,Slight
,,,,,10BA0544194,Slight
,,,,,10BA0544252,Slight
,,,,,10CA0543862,Slight
,,,,,10CA0543862,Slight
,,,,,10CA0543862,Slight
,,,,,10CA0544513,Slight
,,,,,10AA0545867,Slight
,,,,,10AA0545867,Slight
,,,,,10CA0545323,Slight
,,,,,10CA0546220,Slight
,,,,,10MU0546061,Slight
,,,,,10AA0546472,Slight
,,,,,10AA0546472,Slight
,,,,,10AA0547105,Slight
,,,,,10BA0546550,Slight
,,,,,10BA0546647,Slight
,,,,,10BA0546647,Slight
,,,,,10BA0546647,Slight
,,,,,10CA0546566,Serious
,,,,,10CA0547334,Slight
,,,,,10CA0547334,Slight
,,,,,10CA0547334,Slight
,,,,,10CA0547334,Slight
,,,,,10CA0547384,Slight
,,,,,10AA0024591,Slight
,,,,,10AA0024591,Slight
,,,,,10AA0548538,Slight
,,,,,10BA0012734,Serious
,,,,,10CA0548734,Fatal
,,,,,10CA0548925,Slight
,,,,,10CA0548925,Slight
,,,,,10CA0549216,Serious
,,,,,10AA0550784,Slight
,,,,,10CA0550122,Slight
,,,,,10MU0549754,Slight
,,,,,10AA0550633,Serious
,,,,,10AA0003345,Slight
,,,,,10AA0552240,Slight
,,,,,10AA0552936,Slight
,,,,,10BA0552703,Slight
,,,,,10CA0552167,Slight
,,,,,10CA0552763,Slight
,,,,,10AA0553944,Slight
,,,,,10BA0553559,Slight
,,,,,10BA0553971,Slight
,,,,,10CA0555785,Slight
,,,,,10AA0000088,Fatal
,,,,,10AA0000206,Slight
,,,,,10AA0555582,Slight
,,,,,10BA0555070,Serious
